13062:5998,2656,9093,17,36227,49357,39096,302,654,76
13071:508,10041,94,1382,239,3,726,3250,3288,2868
13080:22205,17,302,654,76,616,58,8,866,84
13081:363,289,101,1462,3234,1239,999,2618,749,1804
13087:6039,26886,8113,17,10762,28163,12544,302,71332,654
13092:65,354,239,3,726,3730,2868,395,22,1567
13094:2447,3829,4126,4941,24211,8209,3180,11641,15395,16155
13106:1701,35355,28641,33504,59651,55002,69909,52930,14692,75252
13109:138,873,931,431,2583,754,521,481,380,1622
13110:5117,4487,4793,10048,13917,24568,3482,12174,29999,8574
13116:56623,27565,89315,116929,60809,41473,61053,93825,36271,81523
13152:17,1119,48,1187,3234,749,1499,496,1476,495
13153:32,1109,209,855,3680,543,3546,5346,5414,5219
13177:24761,14750,1876,12253,8861,4756,8197,10682,5080,299
13179:12223,93,8995,1726,42721,60448,21259,13739,3382,41761
13192:17,873,302,654,76,616,58,8,866,84
13195:15,952,1058,13241,17,12601,8194,37121,67309,36412
13226:55388,46537,83624,111734,83388,17,302,168,654,76
13233:58,289,101,363,554,294,4174,774,73,1001
13259:14889,866,17,302,654,76,616,58,8,84
13264:58,101,554,239,999,1804,3,4174,726,2868
13269:60010,17,302,654,76,616,58,8,866,84
13280:654,58,5542,289,554,1804,4174,690,3730,66
13285:1218,13178,28138,6263,72508,39703,29626,52329,65021,82470
13289:27213,74038,38891,79096,65060,54551,56414,33237,12216,25930
13295:559,289,101,861,162,554,364,486,239,1550
13296:924,26090,17,669,302,654,76,616,225,58
13307:7446,17,302,654,76,616,58,8,866,84
13312:58,354,289,101,554,239,749,1499,1089,1804
13319:985,17,302,654,76,616,58,8,866,84
13325:3450,22754,57050,95435,26988,110532,15321,78637,16110,85583
13335:654,866,861,356,591,1475,3730,254,3017,86
13339:7021,1495,17567,4949,37869,9216,50306,53856,45956,5945
13353:508,94,1382,356,3250,86,1065,2097,1881,5514
13367:1790,1551,1435,3789,176,8011,1449,6455,1066,3309
13375:2703,17,302,654,76,616,58,8,866,84
13377:1965,45,2717,4802,5398,13523,4173,7806,15337,1651
13380:32752,15089,17,669,302,654,76,616,225,58
13387:87381,87802,6178,66682,17,669,302,654,76,616
13392:62355,20454,57121,86323,58463,17,302,654,76,616
13414:395,239,1089,3,726,2868,1567,837,3142,2361
13425:17985,95140,13102,99633,29298,17,302,654,76,616
13432:302,29,787,3234,749,1476,495,692,4025,105
13434:1119,239,901,48,1187,1126,546,496,3,179
13435:888,4328,4499,2366,2538,3292,3131,12066,7228,3014
13436:6379,46994,14600,25716,36336,19433,56968,74367,34553,27060
13444:40,303,1009,899,1119,931,48,1187,431,496
13445:861,591,449,521,1424,380,15583,1622,11459,4048
13447:5477,17,302,168,654,76,616,58,8,866
13459:2848,10039,18287,5214,5097,3568,890,6732,4743,28604
13464:168,1400,574,9874,752,9417,4103,1147,7711,72
13466:1382,302,29,3234,749,1476,495,1790,692,1551
13467:2447,3829,4126,24211,4941,8209,3180,11641,15395,3634
13469:301,239,3234,749,1476,3,495,726,692,4542
13470:24825,1337,18920,42505,39399,11681,3243,33228,13247,46142
13504:947,899,245,239,48,496,3,30,726,1362
13506:302,285,749,1476,495,692,1444,1133,4025,9006
13511:1550,654,84,2626,239,3,1762,510,726,3730
13525:39466,17,302,168,654,76,616,58,8,866
13526:1937,39654,31890,76752,14439,17928,44704,27171,61436,21421
13530:1937,38736,28926,76752,866,96720,38994,74046,28953,104445
13533:101,554,394,119,1804,813,1822,4174,73,3017
13534:42665,17,669,302,654,76,616,225,58,8
13535:189,27070,10232,2055,15772,10230,10997,19697,11714,14900
13564:2669,6840,17,8194,37121,302,654,76,616,58
13568:4697,4967,375,559,2115,4907,9916,95,2246,9580
13584:787,3632,378,1239,4268,690,2937,2626,66,2338
13590:2405,17,302,654,76,616,58,8,866,84
13596:1790,4542,1551,3855,54,3789,2166,176,106,8011
13602:302,58,29,564,354,508,15,101,162,94
13607:2618,1832,42,317,22308,46535,17,956,12941,9955
13613:289,101,554,1804,4174,73,530,2469,1313,4669
13618:16797,17,302,654,76,616,58,8,866,84
13632:696,7703,9652,21916,8004,6726,14820,46191,43649,24961
13633:354,58,3,289,101,2769,2270,1239,1804,4174
13634:239,4268,3,726,254,2868,395,1567,837,1168
13643:19062,15479,17,302,168,654,76,616,719,58
13657:1023,901,1348,1126,179,3841,4187,834,7006,3527
13665:76,518,5465,394,999,813,294,1220,1444,1555
13666:1790,1475,1551,624,3789,176,8011,1449,15182,1631
13696:2379,1218,28464,13178,5935,16685,18639,20462,6263,72508
13700:1102,873,1119,239,48,1187,431,496,3,449
13701:5465,4671,1218,10180,8759,19378,1547,30490,16438,21479
13710:1986,17727,40848,6162,78389,44383,39196,34747,99793,100540
13723:17,302,654,76,616,58,8,866,84,29
13752:46738,60279,866,7278,70522,361,17,238,302,654
13758:17,301,29,239,931,3234,431,749,1476,3
13761:1402,7707,3941,1037,7103,27724,7173,8892,40005,20664
13770:32797,17,302,654,76,616,58,8,866,84
13781:17,302,654,76,616,58,8,866,84,29
13782:311,7622,12861,8759,1547,19378,14528,21479,10722,31045
13784:17,302,654,76,616,58,8,866,84,29
13806:119,239,3233,3,726,357,4919,254,2868,395
13812:591,1790,1551,1957,3702,1424,1435,7407,3789,15583
13813:302,2200,29,239,931,1344,3234,431,749,1476
13831:25793,22966,78942,17677,866,19936,29445,32227,121622,361
13835:866,361,7194,4932,1728,1649,13083,56260,17934,10801
13841:12223,93,8995,17,1726,42721,60448,302,13739,74861
13871:22091,25202,13299,36670,49650,10102,117498,74439,109756,17
13874:1760,17,302,654,76,616,58,8,866,84
13876:17,15,302,58,3250,30,29,2715,508,289
13883:58,101,554,239,1804,3,726,3730,2868,395
13884:58,29,289,101,554,94,1382,901,3234,1126
13892:1677,13126,10648,7031,7736,22533,28445,14131,36681,4995
13893:533,13341,3150,3145,2633,5304,58005,32548,20556,7862
13900:354,239,1499,3,1762,726,2868,395,1567,837
13912:2634,617,26847,5890,30972,9613,9173,23396,17794,49507
13918:11644,2934,9629,17,302,654,76,616,58,8
13924:1382,302,29,1023,239,901,1140,1126,749,1499
13953:17,6759,358,1913,254,2024,7194,2008,246,8457
13956:15947,17,669,302,654,76,616,58,8,866
13961:10804,17,302,654,76,616,58,8,866,84
13964:65,254,3704,888,678,1402,4328,6793,7194,4499
13995:3282,27335,15078,20245,33265,75100,54427,71248,97866,47278
14003:2618,17,302,654,76,616,58,8,866,84
14014:17,8493,14006,26540,302,654,76,36274,89625,17904
14015:16034,17,302,654,76,616,58,8,866,84
14024:1410,827,3977,3618,4991,497,3360,26981,5676,1436
14034:11808,17,302,654,76,616,58,8,866,84
14040:285,17,302,654,76,616,58,8,866,84
14056:764,45018,10323,21635,33174,35936,30735,33831,31024,16536
14057:17,429,3753,65362,4963,19405,31550,11309,29117,13002
14058:3730,5553,3162,3028,2734,20330,11053,9003,4541,1896
14065:6732,14444,5812,17403,13785,18632,33223,10543,13133,7305
14068:970,3506,1827,2714,2696,2403,3207,1524,10046,9490
14069:289,101,554,239,3234,749,1804,1476,3,495
14084:2060,2467,2456,9331,22273,17,302,74880,654,12151
14087:353,8794,3440,12495,25649,17,302,654,76,52829
14088:14259,8985,23556,21314,607,19731,16421,28924,41261,866
14095:193,17,302,654,76,616,58,8,866,84
14112:861,591,3730,5553,1424,3162,15583,11459,3028,153
14120:17,302,29,239,1462,3234,2618,749,1499,1476
14128:1175,17,302,654,76,616,58,8,866,84
14139:138,736,358,761,931,431,1089,591,2140,2937
14142:3145,11468,58005,20556,7862,32548,4310,20062,722,21741
14147:8093,17,302,654,76,616,58,8,866,84
14148:17,302,654,76,616,22155,29505,67745,75946,117840
14151:6906,17855,866,361,17,238,698,262,2139,302
14176:1086,29,508,94,1382,3234,749,1476,495,692
14210:302,356,3234,1140,749,1476,495,407,194,692
14211:364,354,873,931,1344,431,4919,2583,22,5287
14219:5355,2379,15139,28464,5935,16685,61651,18639,66439,20462
14247:302,1102,289,101,554,239,3234,1239,749,1804
14293:29,101,554,239,3234,749,1089,1804,1476,3
14299:84,813,1822,1762,578,2428,7059,2570,5421,147
14314:2618,239,1109,3915,96,999,3,726,2868,395
14321:22283,43705,22579,63273,3764,105633,42527,107083,52177,49601
14330:8,1987,970,402,1009,1749,8803,615,2597,9691
14336:1023,1126,179,3841,4187,834,7006,3527,3976,2085
14347:22620,81,17,302,654,76,616,58,8,866
14371:508,15,899,1382,48,2200,1187,1140,1549,496
14386:36187,17,302,654,76,616,58,8,866,84
14397:302,58,289,554,3234,749,1804,1476,495,4174
14407:521,327,2618,1832,6793,317,42,22308,14960,14894
14422:11083,866,17,302,654,76,616,58,8,84
14436:449,521,380,1622,4048,5581,2163,1510,2700,3886
14445:3141,10256,1605,17,1611,26219,302,13958,3353,42791
14446:14750,12253,8861,4756,8197,1318,8986,5080,4075,1912
14455:238,1164,4880,2008,21696,4727,1377,21729,18798,34500
14470:58,29,1102,508,899,554,1382,48,1187,3234
14473:1499,254,22,7194,1044,760,388,278,2430,877
14508:5860,17,302,654,76,616,58,8,866,84
14509:873,239,431,3,726,2583,2868,395,1567,837
14517:17,669,302,654,76,616,225,58,8,866
14522:10071,471,10622,40269,10639,2157,40537,8926,30690,72928
14524:1410,1205,827,1784,3977,11626,2406,4991,497,5693
14536:14593,2582,801,12657,2632,13194,3709,14048,13534,30736
14554:2668,866,17,302,654,76,616,58,8,84
14568:2265,5214,1155,11902,40263,1376,8970,29468,8414,24913
14576:32,1109,1164,888,4880,209,4328,201,4499,2008
14582:289,101,861,554,239,1804,3,944,4174,726
14590:483,4414,4181,2172,490,4374,3929,1413,3805,1021
14591:378,1326,18867,3915,3864,4966,8514,6266,11899,4485
14601:74319,110399,17,302,654,76,616,58,8,866
14613:65,29,861,3234,749,1476,591,495,692,1424
14615:802,17,302,654,76,616,58,8,866,84
14619:1730,5097,3568,890,4743,18425,59544,77650,866,62965
14629:16941,14170,17,302,654,76,616,58,8,866
14639:31633,40263,866,361,17,238,302,654,76,616
14640:74193,866,361,17,302,654,76,616,58,8
14652:486,239,3,726,2868,395,1567,837,2168,2361
14676:58,29,554,239,483,3234,749,1804,1476,3
14681:1176,14966,20836,7627,88492,28227,29543,87631,23523,35657
14695:508,94,1382,2200,3250,3288,2429,1703,3304,1152
14697:1023,1126,179,3841,2414,4187,834,7006,3527,2085
14701:5407,1109,96,1287,3730,2429,3304,1152,1359,5553
14712:8066,13312,11467,2100,8483,3955,9239,6411,19960,2077
14717:1200,2366,7228,3014,835,22597,1782,6862,12861,15534
14719:239,3,726,3730,2868,395,4967,1567,837,375
14721:17,302,654,76,616,225,58,8,866,84
14737:10852,71420,30532,7004,18441,12244,37053,35,21692,5903
14752:17125,17,302,654,76,616,58,8,866,84
14755:709,3730,5553,610,2024,3162,246,8457,1897,8016
14759:29,138,239,3234,749,1476,3,495,449,726
14764:2692,17,302,654,76,616,58,8,866,84
14767:8454,24348,33562,866,105650,361,17,238,302,654
14771:13544,3972,5860,1453,11609,9548,30033,44020,30167,24053
14776:354,22,678,1044,278,2430,3256,2976,829,3204
14784:86974,17,302,168,654,76,616,58,8,866
14788:289,101,861,554,1804,591,4174,3730,73,5553
14791:3599,2153,14754,760,9874,776,2103,1124,4103,7180
14793:15728,70578,15529,81,226,17,986,302,780,654
14794:58,101,899,554,1119,239,1109,48,1187,96
14822:8115,1033,8205,17,23746,8808,59839,38465,302,32708
14824:2917,1410,497,774,1703,827,970,653,3977,1827
14862:14259,13512,8985,23556,33333,21314,16421,22280,28924,46283
14863:239,3,726,2868,395,1567,837,2361,5025,6284
14864:510,13030,17,302,654,76,616,58,53322,8
14865:65,239,356,1109,96,3,726,2868,395,3017
14874:3730,5553,3162,3028,2734,11053,9003,1896,8962,3319
14879:119,559,1190,4249,6527,4012,5395,9160,410,11503
14881:1551,1435,342,3789,1400,336,2531,176,2582,8066
14883:29,1102,138,1023,239,901,5176,3234,1126,1558
14906:6254,2301,22421,77296,29299,104876,77787,80690,93829,81
14923:7153,17,302,654,76,616,58,8,866,84
14924:2717,1003,4856,21433,16047,15264,2545,43911,11585,35354
14933:14793,10232,27094,15772,2055,20411,10230,4875,20525,6384
14934:574,719,4940,2582,6097,2103,9783,14593,4792,10778
14960:17,302,654,76,616,58,8,866,84,29
14964:116,239,483,3234,1476,3,495,1790,726,692
14967:12223,93,8995,12670,17,1726,42721,11637,60448,302
14982:1832,1023,1126,813,179,3841,4187,493,834,7006
14992:6304,20881,32166,16217,6677,24255,20227,81,12864,121420
15002:7148,52792,58754,27944,77433,35378,46072,1347,81383,58232
15024:1578,3484,610,128,2829,105,8016,8150,2743,14892
15025:1100,4299,8058,56570,14944,26311,21220,17,15527,18384
15027:6491,18239,11671,6127,5630,785,686,32616,21799,866
15043:4813,17,302,654,76,616,58,8,866,84
15044:616,483,591,30,1362,4181,2172,490,5542,1424
15051:61495,17,302,654,76,616,58,8,866,84
15066:5567,508,94,3250,3288,1065,1881,165,13838,3093
15068:1023,901,1126,179,3841,4187,834,7006,3527,2085
15073:654,3730,5553,3162,3028,6849,11053,9003,1896,8962
15076:2200,1287,2429,3304,1152,1606,12776,1820,1173,3274
15079:3837,13363,2111,24156,4026,17659,2050,39800,41378,30939
15101:25066,60771,17,302,654,76,616,58,8,866
15104:4541,20409,17,30128,34508,302,1725,654,76,23936
15106:17,6,483,84,66,138,1568,720,1462,1764
15113:4442,13928,17,18221,24318,302,14672,654,76,29383
15130:8588,17,302,654,76,616,58,8,866,84
15131:866,86295,72051,17676,361,17,302,654,76,616
15135:3514,3476,891,427,30,1362,5117,2268,1951,4487
15166:1913,1677,7031,7736,40263,27213,51645,11070,25930,18872
15176:3246,17,302,654,76,616,58,8,866,84
15177:873,239,931,1499,813,3,30,726,1362,2583
15178:58,508,289,101,238,554,1382,239,131,546
15187:2140,1606,12776,18360,8587,6105,7333,3766,11355,3171
15189:866,17,302,654,76,616,58,8,84,29
15201:429,1937,1876,10142,4041,9708,32755,13832,7067,18741
15207:1164,1326,535,4880,2008,2743,1875,1340,13312,9106
15211:1023,901,1126,179,3841,4187,834,7006,3527,2085
15214:3409,840,27070,24752,63563,1807,12761,85541,28188,75567
15216:9354,8454,17145,33562,866,105650,361,17,238,302
15221:28541,15380,5180,36757,39348,68949,69180,49954,10545,6109
15224:15141,13206,13150,17921,9400,12676,2659,88915,78142,46769
15253:508,94,1089,3250,1287,3288,2429,3304,1065,1152
15278:32,96,209,855,3680,543,8095,2698,3546,5346
15280:3307,10640,215,3105,12023,8167,7917,12223,24981,7482
15288:568,84,239,3,1762,726,2868,395,1567,837
15289:1551,3789,176,8011,1449,3915,5545,6455,1066,5184
15297:60884,17,302,654,76,616,58,8,866,84
15302:4833,14936,4741,5876,14151,8131,17,6662,26782,302
15303:3440,17,88234,302,654,76,616,58,8,866
15306:866,17,302,654,76,616,58,8,84,29
15308:327,6793,27070,7160,26062,16049,24752,63563,1807,12761
15313:17957,17,669,302,654,76,616,58,8,866
15333:591,4181,2172,490,5542,1424,1039,4374,3929,15583
15340:749,1476,495,692,3730,5553,4025,3162,16288,14617
15352:29,888,787,1023,1410,3234,1126,749,1476,495
15357:43403,79923,51191,36540,36482,41304,97437,61936,4603,75462
15366:17,289,101,162,554,1119,48,1187,3234,1239
15375:4996,704,4017,2064,3517,6247,6457,5871,12759,1038
15378:254,7194,4932,2982,10474,1218,10446,18827,7203,27420
15380:27732,24660,17,302,168,654,76,616,719,58
15385:654,3,239,97,749,495,449,726,2937,692
15388:1382,138,901,1126,2618,1832,1790,179,449,3841
15394:285,32,1109,1462,780,1089,1832,690,268,66
15404:18568,17,302,654,76,616,58,8,866,84
15420:7806,12223,8411,93,11506,19369,15334,8995,36526,17
15421:23387,866,80767,97813,50201,361,17,302,654,76
15433:12039,62680,86514,76480,28790,88968,71593,104247,116324,17
15434:12223,93,8995,16151,4158,27209,48210,9656,42353,24118
15441:4707,17,46963,81102,29135,120308,17739,85795,54635,302
15442:7585,6254,4740,1498,2301,613,14557,28926,39801,22421
15448:17,873,302,654,76,616,58,8,866,84
15451:787,2200,1287,2937,2429,5051,1152,5084,1521,5655
15466:1030,17,302,654,76,616,58,8,866,84
15469:3378,186,22713,5308,7649,64973,39856,45641,46867,35970
15470:6475,13348,9761,17,302,654,76,616,58,8
15476:39539,6883,5628,33916,54998,17355,61663,19024,711,50945
15477:1089,294,3017,86,1001,3429,2185,1930,5514,3163
15490:78002,17,302,168,654,76,616,58,8,866
15495:5567,285,1109,96,30,1362,209,855,9088,3680
15496:535,832,603,3150,15299,2633,24473,19561,32782,14287
15503:899,496,472,6450,594,4420,812,3046,7506,14370
15524:254,7194,4932,52240,17934,2638,81900,22134,112071,88980
15525:29,15,289,101,861,554,394,1023,239,901
15534:33280,12551,8705,14538,48084,15199,45681,85167,94711,16203
15541:669,17,302,654,76,616,58,8,866,84
15551:1102,239,3,1762,726,1913,2868,395,1567,837
15567:3730,5553,3162,3028,2734,11053,9003,1896,8962,3319
15587:2379,6678,28464,6223,5935,16685,20313,11270,18639,16861
15591:901,508,94,1382,1164,3250,1551,1065,1435,1881
15599:357,4919,1544,6836,381,217,6732,6640,13785,14293
15600:83988,17,302,654,76,616,58,8,866,84
15601:1102,2031,999,1762,1039,563,2076,2570,5421,1800
15604:58,5542,289,101,554,239,931,431,1804,3
15608:873,431,2583,481,7048,571,1339,4107,21380,1288
15609:861,591,690,66,1424,15583,11459,7800,6599,153
15621:1302,4190,6244,2012,39597,26984,14566,22887,987,9486
15625:354,22,1044,278,2430,2976,3915,829,3864,5638
15631:17,302,654,76,616,58,8,866,84,29
15640:873,1023,901,931,2200,1126,4268,431,179,1822
15648:4671,8759,19378,1547,21479,18602,27593,11737,28122,10883
15654:7716,6754,251,33763,35218,30681,3370,6623,45954,47530
15666:17,302,654,76,616,58,8,866,84,29
15671:18457,17,302,654,76,616,58,8,866,84
15690:28248,11670,9413,44797,8019,33619,49512,50478,15509,866
15715:508,94,1382,3250,3288,1065,1881,165,13838,3093
15724:17,38177,302,654,76,616,58,8,84,29
15725:669,17,302,654,76,616,58,8,866,84
15737:12722,12022,1218,13178,641,24803,5742,28446,72508,6263
15752:354,1102,301,32,394,239,931,96,4268,431
15760:17,94,366,813,962,15540,578,2966,4578,62155
15773:654,5553,3162,3028,2669,2734,11053,9003,6190,1896
15774:1023,901,1126,1790,179,3841,2614,1551,4187,834
15782:5176,53,8595,10486,17,27487,21469,60889,49124,302
15794:17,12248,21794,302,654,76,4567,90235,616,58
15809:8066,6708,1902,11467,2100,8483,3955,9239,4942,6411
15835:378,2982,12404,19300,3198,10670,69881,82928,3119,95684
15857:58,84,1102,508,301,101,61,1039,554,94
15858:40,10039,5097,3568,890,20382,4743,18425,85560,866
15860:11834,7426,15100,15565,28400,62566,45574,84089,102594,6695
15866:650,294,3144,3017,86,1001,3429,2185,1930,5514
15882:394,294,357,4919,1555,1001,2185,1930,1544,6353
15889:31723,2956,2007,14793,19405,5554,29117,35609,17,48791
15890:302,3234,749,1476,495,692,2342,4025,17424,388
15908:7945,17,302,654,76,616,58,8,866,84
15914:675,1344,4919,1544,19059,17480,6472,6640,2368,14882
15917:17,901,3,726,4542,2868,395,1567,837,54
15918:17,302,25714,654,76,616,58,8,84,29
15935:4299,8058,8411,19369,15334,17,14944,26311,25523,18384
15940:120,17,32200,30413,26124,62398,4787,302,15351,21885
15950:56465,37436,71881,56830,30718,82247,20055,81041,34747,42514
15963:2979,12223,93,97466,8995,16329,6576,1726,42721,37600
15977:891,30,1362,4542,3855,54,2166,105,6485,8150
15988:17,302,654,76,616,58,8,866,84,29
15999:508,94,2030,931,1239,431,1549,1578,3250,690
16008:6469,17,873,931,302,654,76,1276,616,58
16017:52345,17,669,302,654,76,616,225,58,8
16020:7120,17,302,654,76,616,58,8,866,84
16021:81549,17,302,168,654,76,616,719,58,8
16043:508,94,8588,3250,3288,1065,11488,165,13838,3093
16062:17,302,654,76,616,58,8,866,84,29
16065:29,559,394,1535,3234,1239,749,1476,3,294
16074:11822,17,302,654,76,616,58,8,866,84
16088:45,690,66,2901,7800,6599,4173,1395,2897,4685
16093:224,508,138,787,873,94,1382,356,931,431
16097:720,5357,28279,4110,10302,9557,16768,8927,13782,49980
16099:5538,25178,36907,70759,97114,101795,74060,105876,23287,53698
16112:29,861,3234,749,1476,495,591,692,1424,4025
16113:289,101,554,1804,4174,73,530,2469,1313,4669
16122:3,1822,726,2868,395,493,1567,837,2361,578
16132:12223,93,8995,42721,1726,60448,13739,12268,74861,41761
16137:11333,866,17,302,654,76,616,58,8,84
16141:709,239,3,726,2868,395,1567,837,2024,2361
16151:861,1499,591,449,3730,521,22,4813,5553,1424
16167:6916,14750,6304,12253,8861,4756,20881,8197,32166,16217
16169:84,1102,239,2030,190,1089,1050,495,407,2668
16185:2268,245,358,5117,2024,246,1897,5996,4793,1116
16186:98,17,302,654,76,616,58,8,866,84
16187:10902,2582,9417,1147,14593,2632,3211,14147,2634,1740
16192:17,302,654,76,616,58,8,866,84,29
16217:2153,760,877,1124,2888,7180,10020,3927,7426,15100
16231:7426,15100,15565,28400,84089,45574,62566,96400,102594,6695
16233:17,302,58,29,1614,301,289,101,554,239
16234:888,2153,4328,14754,1400,8860,4499,760,2538,3292
16235:17,669,302,654,76,616,225,58,8,866
16238:17,302,654,76,616,58,8,866,84,29
16256:67895,8988,66853,64137,98747,115205,17,873,931,302
16269:17,75345,302,654,76,616,58,8,866,84
16277:508,654,289,101,554,1140,1804,4174,194,3730
16287:6247,12759,1038,50497,30143,28198,6324,12652,16837,23669
